spotify_artist_id,youtube_channel_id
3NRFinRTEqUCfaTTZmk8ek,UCocAlqGOU7BqzKc87qx6WUg
3NRFinRTEqUCfaTTZmk8ek,UCVjBBKmklyAiWukoTU1vHRg
7jZM5w05mGhw6wTB1okhD9,UCK-INiAxSg27L8DQ6HIoHGQ
3TaTCYiv3QcamWjvRCcz6Q,UCW_lqpcr7vG3nNqUMcc1TGg
3C4MmUJYQN9svNdedAR2BK,UCgnfF9I1xkMXNpDh5AGXwOg
5qBZETtyzfYnXOobDXbmcD,UCjhIy2xUURhJvN0S7s_ztuw
7FnZWGw9lwOr7WzieTKEPR,UCbVxcCD25pMVM4RVPb15DVA
4N8BwYTEC6XqykGvXXlmfv,UChrbSeE9HULE3VBPAMr2dtw
6I3M904Y9IwgDjrQ9pANiB,UCLP1LFCaIifzrpyUX2o0xiA
4FtSnMlCVxCswABUmdhwpm,UCtVkLGyanc902-zj4EJce5w
26s8LSolLfCIY88ysQbIuT,UCARHA7fV-p4g3RFnWOlPl-w
26s8LSolLfCIY88ysQbIuT,UCH7dNHRWzjBGgVPbS6_wedQ
5Wabl1lPdNOeIn0SQ5A1mp,UCle3lHYlHgugefCCr78N1Gw
6V3F8MZrOKdT9fU686ybE9,UC9f-u24P4TP4bUcmSiA6JEw
1pTuR132U5b4Rizal2Pr7m,UC0ZeCRlZUeirgDc3sQ823Gw
2M4Yt7oKGoYd0wqU44k4i2,UCRax-dtd_mhOlR1vijJfK4g
4x7kxyIgzgtrHYDQ8SCzo2,UCD_gOHOuDqEbZfwzrk18pxQ
1XYuC1vxinTjHCNd5clB8C,UCP7Gw_YZAuh4Yg2fcdcuumQ
4W31XN2JH8mC54NkHdh04s,UCnSzFNjSypxCHt21bs14oOg
5ksRONqssB7BR161NTtJAm,UCansLl8T6imFHqOhfXoAHmg
1T0wRBO0CK0vK8ouUMqEl5,UCy2JIPsxsCoDK3M1BcEVGGA
6YHEMoNPbcheiWS2haGzkn,UCqXWNpFTfC62WKG3N_N7qKA
7GaxyUddsPok8BuhxN6OUW,UCOCZxe0gNRA7c3PGWPGoiGg
6aq8T2RcspxVOGgMrTzjWc,UC711Usxsc9iHmxF0WI6aObg
6aq8T2RcspxVOGgMrTzjWc,UCqx2-vXNXURrhxbXD0zSIUw
3mQBpAOMWYqAZyxtyeo4Lo,UCHM4DtlvPVh9VdpmCo___Lw
00tVTdpEhQQw1bqdu8RCx2,UCKnUGg15_Whg8GfPtI0jLBQ
7w29UYBi0qsHi5RTcv3lmA,UCAjidy3vxRkgGVNIFqZMl_Q
7w29UYBi0qsHi5RTcv3lmA,UCFbRdRGijPR4oBjQ0fVCSmw
6V6WCgi7waF55bJmylC4H5,UCgVq3HlmkLoh9CFt9i7Syug
2hgP9Ap2tc10R5jrQaEpMT,UCHgDHM1lmkadG-uYhPfrbdw
2hgP9Ap2tc10R5jrQaEpMT,UChnkfv0G07vf-9vhFNEX-AA
7EM9m7HOXxVgP9oEpDDv70,UC_wrATnEKU3ShAbTzHOx7qg
0Y8KmFkKOgJybpVobn1onU,UCW6fCo6_MxY0wHkNrUpojTg
559vxOLTzlAv0zB77JMcdG,UC785M9D8B5H5CdUDuJHy8Ig
6TcnmlCSxihzWOQJ8k0rNS,UCHdCnspLnD7bgi_U6E44W6g
3EAHF3jdnHHdko5DBrhRUP,UCo00fLTBosL4EGGhi164cEQ
3cQA9WH8liZfeja1DxcDYE,UC6BVhAbgFWg2gsjABdBFbFw
5dbuFbrHa1SJlQhQX9OUJ2,UC30e-7GsGXjPA73qUnKcWhg
3X458ddYA2YcVWuVIGGOYe,UCWNM-V1rS3vBRk4nR007E6A
4Z0yuwHVJBROVZqFpTIr0d,UCWt6sVDhux5fyQmvl4c4tKw
1OFOShsIbhy1l5x73yuVyB,UC3Ffys8TNCgwg_I4KYIsuIw
5OTt6O4Q22YsqZDaWV6FqC,UCW7oWeD9TLlFizFhRCGUj3Q
7BJjzi0JHyDHAsmVe21dGa,UCOWtZXFwsgdCdMpSijwb9Bg
4NgfOZCL9Ml67xzM0xzIvC,UCFlM0rQaEvMGxNQtXhYhTnQ
4NgfOZCL9Ml67xzM0xzIvC,UCKyaJBtxvX9EAYK37GQLXDg
4Y7tXHSEejGu1vQ9bwDdXW,UCCbP5cOWp9s75x_r6xq7LcQ
74oJ4qxwOZvX6oSsu1DGnw,UCijutLKQjb9a_aA33NmoECw
7w9jdhcgHNdiPeNPUoFSlx,UCcIRZxNH7xcEt1fu4pfqFRg
64rxQRJsLgZwHHyWKB8fiF,UCvRVb30lf7blziu2bHdWv1A
1XgFuvRd7r5g0h844A5ZUQ,UCCHmFNsh_Sg1QTmF_L62gMg
1XgFuvRd7r5g0h844A5ZUQ,UC3p0IP1v4OoJOKl-PS5g0_w
5R5MLOQbI4lb7GHYioPqoN,UC_gL3eSBR7dngPaWSbcccBg
6biWAmrHyiMkX49LkycGqQ,UCvBfm-GXTovLlApGVPfsP4g
7tmMPdOmFvdRvbj2aWoiRi,UCqH9unwjGufxNkeHAbayicg
5BwMgvRwlq61SmknvsVIQj,UCvRzNVtjYH8fumDk6FvRiHQ
0cwmNvclzPd8mQnoHuIksj,UC1ZJB8MepA7B7zQE8TmzQdQ
37394IP6uhnjIpsawpMu4l,UC54RgORww0lUMVq4NwdwANQ
695W5F2Ih8dYahLdjVOIoH,UCLDGBEnOxxcSBWbe3km6zOA
2M4eNCvV3CJUswavkhAQg2,UCLmiAyjk0uFbhQkO5tHRhNg
0cbL6CYnRqpAxf1evwUVQD,UCsJsxj9pPP8sZuaRiaNAavQ
0cbL6CYnRqpAxf1evwUVQD,UCTYF0A1kicvk4vBodfM41KA
1fBCIkoPOPCDLUxGuWNvyo,UCZGcHLEZkIQfW9Dvp84ta4g
2RJBv9wXbW6m539q9NOfW1,UCYne4N06sHVhRBXS0Lq5D8g
4NgNsOXSwIzXlUIJcpnNUp,UC_nbZ-HuskIqkICebzYX_0w
4NgNsOXSwIzXlUIJcpnNUp,UCpjtA09JRVkahmAxN4jyxAA
3nlHsNqwCSvT988ZfSW1Yh,UCfyGJ3AXu2Jc6ERTNxWQpgg
3nlHsNqwCSvT988ZfSW1Yh,UCWB3DM55nMdwcnyuU9xzOMw
5lkiCO9UQ8B23dZ1o0UV4m,UC1KYlOjI34ob_hicXVBuukA
0IF46mUS8NXjgHabxk2MCM,UCB_SEzbn0RC3UnetPdJdNkg
0IF46mUS8NXjgHabxk2MCM,UCFRqSV8SWQwWtEIWknLyf0w
0IF46mUS8NXjgHabxk2MCM,UCrghPDWg5OytAbhJ6ruIReQ
3g2kUQ6tHLLbmkV7T4GPtL,UC5dgHJR5MnbNzzkXWkU_CzQ
3g2kUQ6tHLLbmkV7T4GPtL,UCtuF-p5_86ajFS-49gXIlHw
10naVTwNjE50daQVrN0bXh,UCwU-2tzlV1_xG5TL7baa7ag
09KZU0NsS7jRa5p0SflmGY,UCKzx92ZqX1PKYTC-FC-CZRQ
2kreKea2n96dXjcyAU9j5N,UCx1A2WJjqW2nQcRXSXjapSw
3OqTvcWgb0xaainosGVvuZ,UCB3MvIfz-o8Gp44DT8q8vSg
16s0YTFcyjP4kgFwt7ktrY,UCQyweuVOAh3NHGKDDadRSbg
57bUPid8xztkieZfS7OlEV,UCDPKhKv0q7x0ZbEnKBkP44g
3IhWQSrLj8EJjdvjFTpCyo,UC-TOzskHjtkTyR7uxITK9FA
3IhWQSrLj8EJjdvjFTpCyo,UCF1oAbQVn9S34PnmQT87Q0A
6ns6XAOsw4B0nDUIovAOUO,UCiqVU64-lUZ9T0YaYliumsw
6ns6XAOsw4B0nDUIovAOUO,UCKAlg5o-q55tTPlsnl6wE0w
4z93wkjfGntA0XFqnv4wj7,UC4Fy4SJWqHPVy9QMs7d7CWg
2aKyKSggb31Kw9s9i3iXoo,UCK_FvuzJN7rP4k2Ppwnvj5g
2qn4hIXsvRUyFoboMi31XB,UCafNlR92d6W0e9ow_QHRx1w
6wWVKhxIU2cEi0K81v7HvP,UCYp3rk70ACGXQ4gFAiMr1SQ
1dfeR4HaWDbWqFHLkxsg1d,UCiMhD4jzUqG-IgPzUmmytRQ
31TPClRtHm23RisEBtV3X7,UC-y8ci7xfsu4L3zkSuHae0A
31TPClRtHm23RisEBtV3X7,UC6VwktUsQQDCkHG1h6YftAQ
4UXqAaa6dQYAk18Lv7PEgX,UC0NqJ6MhRnkRaWAmBgyyjTA
4UXqAaa6dQYAk18Lv7PEgX,UC2qWxZHgnlwDvcmLqP23jrA
1Cs0zKBU1kc0i8ypK3B9ai,UC1l7wYrva1qCH-wgqcHaaRg
0z4gvV4rjIZ9wHck67ucSV,UC6IBMCQ6-d7p41KHxOsq4RA
0z4gvV4rjIZ9wHck67ucSV,UCX2v47KsDKqajrEYFV7GbBg
33ScadVnbm2X8kkUqOkC6Z,UCD6aIT1MqFEwscbhuqr9fqw
33ScadVnbm2X8kkUqOkC6Z,UCnGjxxnmYTUxRl85hrjtEBg
360IAlyVv4PCEVjgyMZrxK,UCpOt14iqkbd6QjtBHicTXKQ
7n2Ycct7Beij7Dj7meI4X0,UCzgxx_DM2Dcb9Y1spb9mUJA
7n2Ycct7Beij7Dj7meI4X0,UCCRb6nYKaT8tzLA8CwDdUtw
4xRYI6VqpkE3UwrDrAZL8L,UC4EDjfs78AhVgpBqE3WFGJg
6deZN1bslXzeGvOLaLMOIF,UCx5IEfAbL5pqw3fgKgRi6DQ
6deZN1bslXzeGvOLaLMOIF,UCz8FPpkJMwayyReSDLTX8IQ
3BmGtnKgCSGYIUhmivXKWX,UCoRUmyNL8KEYftmxRA2n3SQ
0y59o4v8uw5crbN9M3JiL1,UCUQg_UBQfVjptn7Wqcgzz-w
762310PdDnwsDxAQxzQkfX,UCM-CWGUijAC-8idv6k6Fygw
762310PdDnwsDxAQxzQkfX,UC90vR_MFeheV3V6nmjvXIng
762310PdDnwsDxAQxzQkfX,UCL2ytWk3Co9Yph7Tp_dZ2lw
0epOFNiUfyON9EYx7Tpr6V,UC28OQSWdiW7jkadedZRRyZA
0epOFNiUfyON9EYx7Tpr6V,UC8N13xhRG78YQK7Ppc4Ytrg
4OBJLual30L7gRl5UkeRcT,UCsD7zvGKkqB7GvQpygW2few
5NGO30tJxFlKixkPSgXcFE,UC4CnFBpo6Zk8D6bmeXB0MTg
5NGO30tJxFlKixkPSgXcFE,UCbsRGw640UF_F7AIwHW-zmg
5NGO30tJxFlKixkPSgXcFE,UCuCY8MR9LcAGIXetnKx5SnQ
4vhNDa5ycK0ST968ek7kRr,UCcoTDF00osWsjkiO3eC9viw
4vhNDa5ycK0ST968ek7kRr,UChcn-n6L8vYHzsqOwOubdRQ
07XSN3sPlIlB2L2XNcTwJw,UCL0dlEc0rXV1CIawUKeme4g
07XSN3sPlIlB2L2XNcTwJw,UCyOw2FDjfQOFQH7paKxNVvA
0nmQIMXWTXfhgOBdNzhGOs,UCFcqi7MrlzIp9RMTtUlxE8g
085pc2PYOi8bGKj0PNjekA,UCVCdOaiHD05nGQm9tf1SEzw
6IdtcAwaNVAggwd6sCKgTI,UCfKrhcRSXO7W7-0pavvF1OA
6IdtcAwaNVAggwd6sCKgTI,UCjstvmhLQiLmNDr7tiswbQg
77tT1kLj6mCWtFNqiOmP9H,UCSRoN5Sxu5M-jc0JXt3E-xg
1aSxMhuvixZ8h9dK9jIDwL,UC31hY7kg7CUOBpdyn9d_gYA
0ONHkAv9pCAFxb0zJwDNTy,UCav5tmZJsDYJ7SC7vglxhnA
0ONHkAv9pCAFxb0zJwDNTy,UCoA_cEhtRi07_12Ib_k3yuw
1UTPBmNbXNTittyMJrNkvw,UC9nxc-xiH1AnL9RGstfgurg
2ydZrTy8U3kOMOzx20s3dg,UCAK2CX70bapi2BN5hiwFk6Q
7t0rwkOPGlDPEhaOcVtOt9,UC-kLG-pqsDB3y0jaUyNG2NA
7t0rwkOPGlDPEhaOcVtOt9,UCb0vzLwvr7xbJgdqMzejDhw
7t0rwkOPGlDPEhaOcVtOt9,UCF9i903aeMcvcapmP1bS1oA
6zvul52xwTWzilBZl6BUbT,UCEMVQmE2DNpGqdwJi7-o5LQ
6P6GTRTigHBp8ZesNtpCKH,UC1Favl8RzwbKEJN_D1oryRg
19k8AgwwTSxeaxkOuCQEJs,UCkaExJt4a766LcQrHe3Syyg
6wH6iStAh4KIaWfuhf0NYM,UCzGpxRavGnm6yym4Pt7B2sg
63MQldklfxkjYDoUE4Tppz,UC8WbdD3m5dP9giOU9XtAGWQ
6Wr3hh341P84m3EI8qdn9O,UChMKB2AHNpeuWhalpRYhUaw
6Wr3hh341P84m3EI8qdn9O,UCvDBqH87XVRQ31nz0JXLPGg
1eClJfHLoDI4rZe5HxzBFv,UCAldEKRD6LXGd8FAXI6Oo3w
4exLIFE8sISLr28sqG1qNX,UCoCAI5K8eiO2rT4I3BxsMTQ
3yDIp0kaq9EFKe07X1X2rz,UCl8SEpoDrxkD_Ld1teSat6A
2SHhfs4BiDxGQ3oxqf0UHY,UCjVf2FirkZsEW8LN6nZcnog
5MspMQqdVbdwP6ax3GXqum,UC1TecRIR-of2J6aBnEI_S_w
5nki7yRhxgM509M5ADlN1p,UC-EVnno6x6-aAG6g1ZVoN3A
3SUT1jjM5hzZj9TLfLZGIP,UCmpE_Ur0kLR0F8377Amm1iQ
5gOJTI4TusSENizxhcG7jB,UC6YGTwA7MY9m2sb8daK7NGg
58wXmynHaAWI5hwlPZP3qL,UCNtD7oDVld6YeaYV7tCXo1A
1Db5GsIoVWYktPoD2nnPZZ,UCYNOJx1S_E9U0MpyTK6vPrg
1Db5GsIoVWYktPoD2nnPZZ,UCNZazBoobtvziOGR65QQVog
0u2FHSq3ln94y5Q57xazwf,UCHYqkMN0UwbyN0krs1pahXQ
2AM4ilv6UzW0uMRuqKtDgN,UCXdqh7TtuMuqasECfTItzXA
2yEwvVSSSUkcLeSTNyHKh8,UCW6FSIkA04g7pBvMXlnaKqg
2yEwvVSSSUkcLeSTNyHKh8,UC1wUo-29zS7m_Jp-U_xYcFQ
7lzordPuZEXxwt9aoVZYmG,UC_R3nYWHZV0tGgbpuDoI0vA
7lzordPuZEXxwt9aoVZYmG,UC22iRbeDan0Qe_PrhdOkj2w
7lzordPuZEXxwt9aoVZYmG,UCZAfHkJj43Lir2Id3GiGCjQ
3iDD7bnsjL9J4fO298r0L0,UC8vVfqDySe2dz-wCNcy6jew
3iDD7bnsjL9J4fO298r0L0,UCK0TuNeYqg9oYGSksX-jNkg
6tw6EpC9RgmSRZiZg0n22t,UC5K6XcVwZuLfYRGZaeBqSeQ
3sgFRtyBnxXD5ESfmbK4dl,UCk78ZcA6kflEvBR0UrGDH0Q
35U9lQaRWSQISxQAB94Meo,UCE-I7YO3WHKGpqMTWWHDWSg
2cCUtGK9sDU2EoElnk0GNB,UC1bWXfKY5YoBduVCcSP8SGQ
2cCUtGK9sDU2EoElnk0GNB,UCeiRyLo_Q9q4tlv9aaQJF5w
2cCUtGK9sDU2EoElnk0GNB,UCzB3VrTOjAStUvaLPMDjHDw
1IQ2e1buppatiN1bxUVkrk,UCA7S5M8w5X4P1NRzaJ4lsrg
6TQj5BFPooTa08A7pk8AQ1,UC8qhOxKu03qGAVeVG2H2KfQ
6TQj5BFPooTa08A7pk8AQ1,UCSw6mt6ounKWBFoHby719sw
3Ayl7mCk0nScecqOzvNp6s,UCFeCvEjX56ReS-O3QHdyjbA
1co4F2pPNH8JjTutZkmgSm,UCSrA5JaXpR21z_E1FDA03RA
3HVdAiMNjYrQIKlOGxoGh5,UChWc6ilKdVM1Cz--wGMW_Zg
4Ws2otunReOa6BbwxxpCt6,UCF9HXQSk5tWJIgFrnKw4dVA
4Ws2otunReOa6BbwxxpCt6,UCqp7JRtT_uKXhmPGOMze1-A
2UazAtjfzqBF0Nho2awK4z,UCg26QwzVApb014fbJF-dptQ
2UazAtjfzqBF0Nho2awK4z,UCocfdCiKujljqcGC-STMsCQ
0yNLKJebCb8Aueb54LYya3,UCeROFwqsf3ADf02l5JzVKJg
6hN9F0iuULZYWXppob22Aj,UCXBep4C-pg5oCTrjw3nO-LA
3AuMNF8rQAKOzjYppFNAoB,UCZSaQhZP1q2LwzIh5XLwMew
3QJzdZJYIAcoET1GcfpNGi,UCV0TnBGv6txr79Oiwtmsm-g
2MqhkhX4npxDZ62ObR5ELO,UCityQM41pM2PchmqbpawEIQ
2dd5mrQZvg6SmahdgVKDzh,UCrDkAvwZum-UTjHmzDI2iIw
28AyklUmMECPwdfo8NEsV0,UC0eBaEhPFgFoxMp7vMolCEA
28AyklUmMECPwdfo8NEsV0,UCvBu6xOZA5OszNt9K9V8c0g
1A5QJAC1vdhbhPE25Q0x0f,UCDjV91PAs7Gf8gM4KKkW-_g
1SQRv42e4PjEYfPhS0Tk9E,UC_NS3vx8ZLC6MPJJkBV1x9A
1SQRv42e4PjEYfPhS0Tk9E,UCsQHS0_Fw1vIXm3TEbPokvA
6kBDZFXuLrZgHnvmPu9NsG,UC4hfA78X-lqiRERBZLTnLBw
0fauHpmSHwodVYIjTqOGHz,UCj16_sROSTrwMSWW88fOJeg
11TplWqOPQBTmg2eiSLt1m,UCKyMo95rgpADh-NTaUr5dQw
7n1XMwvxPf10t4OX6h6Ufy,UCIVr9fNs-68pYiHcft3gtAw
6iAY2AyUZLSX3PWLIAfFZY,UCH1U29foC-5RyAa4ZgkuQYA
43qxAkuKFB6fMNSeS5dO7Z,UC2EftTAOzjdCXRoEPOkWh5g
2s4tjL6W3qrblOe0raIzwJ,UCuVqmTud-MTtn01ZXpDnu6w
0gxyHStUsqpMadRV0Di1Qt,UC38IQsAvIsxxjztdMZQtwHA
0gxyHStUsqpMadRV0Di1Qt,UCuAXFkgsw1L7xaCfnd5JJOw
2mSHY8JOR0nRi3mtHqVa04,UCYvK6UYKyaf0ykPLh7lWwBw
7oWSqrgMuIEyH9qp5nu2e5,UCik85KHM24HdK_irDqn5G6w
6FXMGgJwohJLUSr5nVlf9X,UCNgjBASMIxygr65gJs9IyUA
6FXMGgJwohJLUSr5nVlf9X,UCr1uxon7aFztw_dnrau0TDA
00sazWvoTLOqg5MFwC68Um,UC3P4lFEy3sntNGolrPxwU_g
1YZhNFBxkEB5UKTgMDvot4,UCkEZRZfqwPfv8JqQ3u1n2Ug
1Fmb52lZ6Jv7FMWXXTPO3K,UCURhGCLPWhW4Ssy2bA0kbJg
6p2442ymrT9lZEuCZJdYcH,UCabtU2G5Iqx3PsiSLtPHxZQ
6p2442ymrT9lZEuCZJdYcH,UCRS-fiqhH-VQ4VMTvg2F6wA
0r8toju2ecKaVtItkzAnNi,UC2cqFcxsekgYM5miDSI0O5Q
0r8toju2ecKaVtItkzAnNi,UCU0gRwfUJvz5tdYv5PskVAQ
4Wjf8diP59VmPG7fi4y724,UCL5PYmAMA4YKFXmXat1eX6g
1cXi8ALPQCBHZbf0EgP4Ey,UCKkLIDce12KiuxCfOwVGPbA
5GtMEZEeFFsuHY8ad4kOxv,UCzLsQjn1nZPRGmRdg0TX15g
7A9yZMTrFZcgEWAX2kBfK6,UCckQhPx2evnSNG4KO3vKDWA
0QaSiI5TLA4N7mcsdxShDO,UCnhJEcc27A7F9_frwNbEW6w
0QaSiI5TLA4N7mcsdxShDO,UCWkMMrVPVVNxuJFHv4ApiDg
0AD4odMWVQ2wUSlgxOB5Rl,UCd5c-3Ff2IiBqSQaT8FHHRg
56dO9zeHKuU5Gvfc2kxHNw,UCkf1qXnPr1vhLPgCG86oppw
56dO9zeHKuU5Gvfc2kxHNw,UCTi7MZD2HjG9J8DBl6qXvNA
2NUz5P42WqkxilbI8ocN76,UCeRe0C1x1w8We6ghjVn4M5w
2NUz5P42WqkxilbI8ocN76,UCZZx2Uaheeu1OGUBbWSbnPg
6rJqqRce0Kvo2dJUXoHleC,UCAzIJmKDk5ZZDxEH3M_2USg
21UJ7PRWb3Etgsu99f8yo8,UC07pXPiSIHSIftEddcEmwrQ
4UXJsSlnKd7ltsrHebV79Q,UC97pzVFtDETRrbLesHGfBpg
4UXJsSlnKd7ltsrHebV79Q,UCErHNL907WiREYI_Pn2yqXw
4UXJsSlnKd7ltsrHebV79Q,UCha4YwIM9oyE6NSgUmzVx7g
3RTAXX6KGdljBsOIupyZgT,UCAp6F0mXIBHdxCGyO3nM7Tw
27FGXRNruFoOdf1vP8dqcH,UC_nITJJQzMZp8DPi90DZ_ww
6olE6TJLqED3rqDCT0FyPh,UCFMZHIQMgBXTSxsr86Caazw
04gDigrS5kc9YWfZHwBETP,UCBVjMGOIkavEAhyqpxJ73Dw
04gDigrS5kc9YWfZHwBETP,UCN1hnUccO4FD5WfM7ithXaw
5lwmRuXgjX8xIwlnauTZIP,UCyxbZF7_PK4nLiexj0kkCNg
1GxkXlMwML1oSg5eLPiAz3,UCHqQruhGENdmWy_oeH1f8QA
0eHQ9o50hj6ZDNBt6Ys1sD,UC-LRORSJOy5cOBd5TVVQ6Fw
0eHQ9o50hj6ZDNBt6Ys1sD,UCJgPnkjLwGgbzfbaeJvBlVQ
7MiDcPa6UiV3In7lIM71IN,UCXooz9whNJZBRTHi9AqdjPw
7jy3rLJdDQY21OgRLCZ9sD,UCi2KNss4Yx73NG0JARSFe0A
7FBcuc1gsnv6Y1nwFtNRCb,UCCZGYab5SpD0I7Z5JqJZgww
1sBkRIssrMs1AbVkOJbc7a,UCdLf5_x-4eic2Hw-uovjdKA
1sBkRIssrMs1AbVkOJbc7a,UCHO1BdBZw927UtUGhxYOGwA
1sBkRIssrMs1AbVkOJbc7a,UCj-z4t1XEtDH36yS6ZUUpYg
21451j1KhjAiaYKflxBjr1,UCyInsLK0iu7xYvKmOKIZe8w
0QHgL1lAIqAw0HtD7YldmP,UC0Kgvj5t_c9EMWpEDWJuR1Q
0QHgL1lAIqAw0HtD7YldmP,UCF_sh7efmoosuGZVYWzryiQ
181bsRPaVXVlUKXrxwZfHK,UCKrdjiuS66yXOdEZ_cOD_TA
5B8ApeENp4bE4EE3LI8jK2,UCrkMQGSWGoNokFc0vKfciKA
3CJKkU0XuElRT1z8rEtIYg,UCVWm9bTQLmMwHI0To5zQFGA
0p4nmQO2msCgU4IF37Wi3j,UC_k8KFBzEf0uQ8LRFSAgSUA
6n28c9qs9hNGriNa72b26u,UCgddtt1rqF8_OpcO3-qFTMA
3E6xrwgnVfYCrCs0ePERDz,UCP8rCSNr4WqZBgT3OmqhDHg
17lzZA2AlOHwCwFALHttmp,UCcZzRX_ZDV-Sg04Ir-upxPA
1hcdI2N1023RvSwLzTtdsp,UCKw8oP0rF37jTEq_3R8O5Mg
1hcdI2N1023RvSwLzTtdsp,UCxRULEz6kS0PMxCzOY25GhQ
5ndkK3dpZLKtBklKjxNQwT,UCpuvu8mrEO4jxjT6sRwE8tg
5ndkK3dpZLKtBklKjxNQwT,UCU1JusGzZe0Msn79JB3g46w
2VZNmg4vCnew4Pavo8zDdW,UC-n5eIZ0AecwjWyXYeSwXkA
4phGZZrJZRo4ElhRtViYdl,UC8ey1FYCmgHPa9f5KxWb0mw
4D75GcNG95ebPtNvoNVXhz,UChuZAo1RKL85gev3Eal9_zg
4D75GcNG95ebPtNvoNVXhz,UCmKm7HJdOfkWLyml-fzKlVg
5xSx2FM8mQnrfgM1QsHniB,UCDJT6nxGrFEU3vut0nfgVWQ
5GnnSrwNCGyfAU4zuIytiS,UCoh43F4htWJ8uOX0aAav7Xw
2FKWNmZWDBZR4dE5KX4plR,UCZRdNleCgW-BGUJf-bbjzQg
2cnMpRsOVqtPMfq7YiFE6K,UCfOTTeREY6_1LSW5M0bdG7g
0T1CMVkqffHlqEk4BcAph1,UCq9JcZO5YweTlNiJ0qHK38w
2sil8z5kiy4r76CRTXxBCA,UCiEKDhv4v0YTc-ZtpABkXZA
5BtHciL0e0zOP7prIHn3pP,UCegDql2rn434w9_vK6ykoJg
5BtHciL0e0zOP7prIHn3pP,UCJhe07czqzg4UzpjvQWkmMQ
2eEmsgWmUFMbtU7agJpnjY,UC_QMjCQJc8xDWRV16u6rx6g
6H1RjVyNruCmrBEWRbD0VZ,UChn30LXbAZKSIQqPJ2iezng
6H1RjVyNruCmrBEWRbD0VZ,UCZjBqZjGsmI5OAVsLSroaWQ
2ziB7fzrXBoh1HUPS6sVFn,UCHc7ICbMq7vwaToJQeEtnrA
6B5c4sch27tWHAGdarpPaW,UC0lhr4dvpfKJ0C3TPFXu3ww
6B5c4sch27tWHAGdarpPaW,UC2lkUzsiOARl3nwZDeZus3g
2p4FqHnazRucYQHyDCdBrJ,UCKI33Zd-b17rDIcPSv9E_-w
7gcCQIlkkfbul5Mt0jBQkg,UCgvGy9TAq7huFkIWgVxf1WQ
5fJsY7afrbsyzJj9wdzJMh,UCxn6ts-dyAMahcpYBi95X1Q
4ZDoy7AWNgQVmX7T0u0B1j,UCe5tgyOlUWikwiYHEQ02L2Q
6ogn9necmbUdCppmNnGOdi,UCrTC0tOY5aujQFYDRf65xiw
0RqtSIYZmd4fiBKVFqyIqD,UCK7wTMguyPyPCjhLoOK2rJg
52qKfVcIV4GS8A8Vay2xtt,UCraPpF98TgLnoL9QwT8vQBg
3TNt4aUIxgfy9aoaft5Jj2,UCmwY729s-CuQ-h_3GsVWWnQ
3TNt4aUIxgfy9aoaft5Jj2,UCW31cBakrzqs30sWDuN5rAw
2Hkut4rAAyrQxRdof7FVJq,UC5C-Asy_myoWCkLEtZR72SA
77yY2QmM6bYvjJ3y5L2R0v,UCwhNB8dhVhAp5kmLDWWeW7g
4lDBihdpMlOalxy1jkUbPl,UCiRjg6sUG_jBLZwW1wMk5GQ
11mqrDSFRRz8g0Wb3syJj5,UCmKU35Q-dkCoeyEpbDubJ8g
4Rxn7Im3LGfyRkY2FlHhWi,UCOvsww4Ch0ZKzFkITMm541g
6X8WdFjrNhXATMDSs26aCc,UCvtbERBK9tNbU2SzFCxeEVg
3CygdxquGHurS7f9LjNLkv,UCTtphRK-UT2pm4oPNy3GeGQ
4k1ELeJKT1ISyDv8JivPpB,UC7IZbkKDd20v6Ni_vFX63rQ
7u710e44HW3K7A5eTnRqHC,UCdFScjCn5FsredL4iZdzmCQ
7290H8m1Dwt8G7jm1y9CQx,UCSCS5v9K-fNc9oS0AZx-OqA
7tU1VKOuxiNZwBZC6RHidA,UCEXrzT8E3vN0YL3vVZWximQ
7tU1VKOuxiNZwBZC6RHidA,UCRMm8HgS0cjsvi87BBxW5OA
1yqxFtPHKcGcv6SXZNdyT9,UC6BBbrG0LpPS_FNdrrIUU8A
1yqxFtPHKcGcv6SXZNdyT9,UCX7aAyl_kckfFGCTHXnD5qA
2TjgzYcbTdsZjbT9OItIeB,UCyPjJEfjM7OQ7sJD-9UDP3w
2TjgzYcbTdsZjbT9OItIeB,UCVt5ZQAT_rA39XdadlWMcqg
49qiE8dj4JuNdpYGRPdKbF,UCeB8d73jg7xk5Mb1YNrxsnQ
3smfreCkyJt7bShaTYpG77,UCr20IRb6bEs8Dw8HgL6iMRQ
5Igpc9iLZ3YGtKeYfSrrOE,UC8XtHReHyGzgyYVTAhaWwzg
0MInKJqZscEeNc5K3K0mkE,UCSriAVggapS9Fb43fRB2vyQ
0WZOmdnCln6FK6GM9e2tGm,UCuGRoux8rs2u2dqOzm1v5SQ
2Q3eZMfDQgT8MhPowKFXYO,UCDsgLzBDn0f4TR8XSz7hnFg
1g1yxsNVPhMUl9GrMjEb2o,UCa59GUcKVl3kizC7CF4-plw
1g1yxsNVPhMUl9GrMjEb2o,UCf7yuABFkTc4uZhjIHuuvHg
21egYD1eInY6bGFcniCRT1,UCXgifdDuPr7cHvnwv5y3qIw
74eX4C98E4FCrAMl39qRsJ,UCcFUPGt_tgcP5iMxiBDsXoA
13wFTN72PGSUxzEHJP5Ljs,UCtSlEt7MHCdPk39-pHl5V2w
